,Dataset,Model,AUC,AUC Std. Dev.,Accuracy,Time,FS_Method
40,HIV,RandomForest,0.6759577953704194,0.0663404795287933,0.8366342985448925,6.195308713912964,AE50
41,HIV,Boosting,0.6921851477959018,0.0650049601562664,0.826862041816114,2.672199048995972,AE50
42,HIV,KNN,0.6743045002922269,0.0715858612984979,0.8308625083836351,0.2358525657653808,AE50
43,HIV,LogisticRegression,0.7079064165913962,0.0764335498227136,0.8117561018283616,0.2669001483917236,AE50
44,HIV,SVM,0.6659375166037936,0.1140754749326056,0.8264203190155426,0.3702832221984863,AE50
45,CDI,RandomForest,0.8675464206150296,0.0469183715984204,0.7675579322638147,6.081123304367066,AE50
46,CDI,Boosting,0.8734493973027807,0.0394158660265675,0.8056327985739749,2.541489629745483,AE50
47,CDI,KNN,0.8493917333015076,0.0406552919622529,0.7670409982174689,0.2384139537811279,AE50
48,CDI,LogisticRegression,0.8869470800015914,0.0393882778659459,0.8283957219251336,0.3172716808319091,AE50
49,CDI,SVM,0.8641197736404505,0.0539871316318937,0.7847058823529411,0.339436330795288,AE50
50,OB,RandomForest,0.8583479020979021,0.0544113145608819,0.8170802005012532,6.012187728881836,AE50
51,OB,Boosting,0.858502331002331,0.0618437487781584,0.8483834586466165,2.2564657497406007,AE50
52,OB,KNN,0.8259003496503498,0.0716915936601287,0.822719298245614,0.2187289714813232,AE50
53,OB,LogisticRegression,0.8588986013986015,0.0574181183080707,0.8405513784461154,0.2965863227844238,AE50
54,OB,SVM,0.8944696969696969,0.0508435419675254,0.8676691729323308,0.3069486618041992,AE50
55,CIR,RandomForest,0.7598303030303031,0.1063707700275477,0.7272156862745098,5.228292570114136,AE50
56,CIR,Boosting,0.7492363636363636,0.1178918936392939,0.7218823529411764,1.7439108276367188,AE50
57,CIR,KNN,0.5709333333333333,0.1499419641630717,0.6654117647058824,0.1867215538024902,AE50
58,CIR,LogisticRegression,0.6541575757575757,0.1353483963444751,0.7141960784313726,0.1811603641510009,AE50
59,CIR,SVM,0.7248242424242423,0.1104980600156293,0.6574117647058825,0.1641965866088867,AE50
60,IBD1,RandomForest,0.7447692307692307,0.1200800883973414,0.732108703130375,5.269821166992188,AE50
61,IBD1,Boosting,0.7872087912087913,0.1143485161343713,0.7762297901616786,1.762275037765503,AE50
62,IBD1,KNN,0.7251648351648352,0.0730429566603865,0.7299896800825593,0.1820807743072509,AE50
63,IBD1,LogisticRegression,0.791076923076923,0.1045758166930792,0.7842174062607501,0.1776397132873535,AE50
64,IBD1,SVM,0.6970989010989012,0.1446593439984506,0.7251805985552116,0.170278205871582,AE50
65,IBD2,RandomForest,0.6937045177045178,0.1012128299333334,0.64266139657444,5.554205074310302,AE50
66,IBD2,Boosting,0.6478901098901099,0.0786144309216646,0.6390645586297761,1.8700190830230712,AE50
67,IBD2,KNN,0.6291770451770452,0.1080134007516769,0.6052305665349144,0.1869220066070556,AE50
68,IBD2,LogisticRegression,0.6412722832722834,0.0914912525945293,0.6242094861660079,0.1912428855895996,AE50
69,IBD2,SVM,0.6855946275946276,0.1122196024126982,0.6015678524374176,0.1789196109771728,AE50
70,MHE,RandomForest,0.6662060606060605,0.1204062337268874,0.7105882352941176,5.216609468460083,AE50
71,MHE,Boosting,0.631030303030303,0.1291261297805477,0.671843137254902,1.7253675174713134,AE50
72,MHE,KNN,0.5888606060606061,0.1226358890601895,0.4298039215686275,0.1918828964233398,AE50
73,MHE,LogisticRegression,0.652339393939394,0.1687041851149474,0.6260392156862745,0.1789197635650634,AE50
74,MHE,SVM,0.7389818181818183,0.1259969209762701,0.6707450980392157,0.1649567604064941,AE50
75,ART,RandomForest,0.6670827886710241,0.1267324089892243,0.7493675889328063,5.509875535964966,AE50
76,ART,Boosting,0.6221394335511983,0.1352381638371213,0.7127997364953887,1.8140865802764887,AE50
77,ART,KNN,0.6149782135076253,0.1108726412709086,0.701897233201581,0.187842149734497,AE50
78,ART,LogisticRegression,0.6368344226579521,0.0840051373776211,0.696284584980237,0.1948437786102295,AE50
79,ART,SVM,0.5764923747276689,0.1541858187133234,0.726113306982872,0.1826409816741943,AE50
80,CRC1,RandomForest,0.6546105396745265,0.0542481875824759,0.6257239765634464,7.179513092041016,AE100
81,CRC1,Boosting,0.637841764652265,0.0483134712885851,0.6060681717235472,4.875338363647461,AE100
82,CRC1,KNN,0.6024194344530687,0.0633315264622008,0.5681784816394536,0.3088295269012451,AE100
83,CRC1,LogisticRegression,0.6674537837515687,0.0482913247506575,0.622433933273403,0.379845609664917,AE100
84,CRC1,SVM,0.6576362367921023,0.0532029333144049,0.5945849830091362,0.437658634185791,AE100
85,CRC2,RandomForest,0.7519090909090909,0.119087291006631,0.7074545454545453,5.107791719436645,AE100
86,CRC2,Boosting,0.7106161616161615,0.1056415598591411,0.6594545454545454,2.3098802089691164,AE100
87,CRC2,KNN,0.7138181818181818,0.1006851976692247,0.6487272727272727,0.1930840396881103,AE100
88,CRC2,LogisticRegression,0.7862323232323233,0.109632031488675,0.7096363636363635,0.1967648601531982,AE100
89,CRC2,SVM,0.7636060606060606,0.1154339598286672,0.6654545454545456,0.1924434089660644,AE100
90,CD1,RandomForest,0.7598739316239318,0.0940013963712598,0.6731837255975186,5.311431493759155,AE100
91,CD1,Boosting,0.7885053418803419,0.0600983170930692,0.6996971355592045,2.4321477890014647,AE100
92,CD1,KNN,0.7206805555555554,0.0963712412224803,0.675530012771392,0.2004056739807128,AE100
93,CD1,LogisticRegression,0.7884914529914531,0.0781205023981149,0.702652800583835,0.219049482345581,AE100
94,CD1,SVM,0.7861367521367523,0.0748711055922639,0.6030122240467067,0.2174490356445312,AE100
95,CD2,RandomForest,0.7786517575991262,0.0584113706002089,0.6906170576735093,5.369009914398194,AE100
96,CD2,Boosting,0.7534233018443546,0.090854555184038,0.6957074780058652,2.520686264038086,AE100
97,CD2,KNN,0.7327716727716728,0.066391084971877,0.6708773216031281,0.2033263301849365,AE100
98,CD2,LogisticRegression,0.8379538590064907,0.0544579210886881,0.7621981915933529,0.2323326587677002,AE100
99,CD2,SVM,0.8179268684531843,0.0570001733001518,0.7147091886608016,0.2322523212432861,AE100
100,PAR1,RandomForest,0.5378321995464853,0.0941344359608591,0.5266666666666666,5.37237024307251,AE100
101,PAR1,Boosting,0.5996380952380952,0.1101069634460227,0.5663809523809524,2.503683910369873,AE100
102,PAR1,KNN,0.5855614512471656,0.0809232995344742,0.5403809523809523,0.2064470481872558,AE100
103,PAR1,LogisticRegression,0.6458775510204081,0.0846264905080379,0.5960952380952381,0.2343330860137939,AE100
104,PAR1,SVM,0.5978326530612246,0.1152291199764568,0.5675238095238094,0.2203297615051269,AE100
105,PAR2,RandomForest,0.722968747828504,0.0631273165681061,0.6355604331284753,6.306783695220947,AE100
106,PAR2,Boosting,0.7059309985407548,0.0649721580782529,0.6584891052757602,3.466780881881714,AE100
107,PAR2,KNN,0.6378229796400529,0.0762451631834963,0.6230289727831431,0.2517365932464599,AE100
108,PAR2,LogisticRegression,0.752940935306789,0.0567348350024937,0.6863591135232927,0.4196545791625976,AE100
109,PAR2,SVM,0.7750891181988742,0.0538327524430932,0.6356229547449916,0.3678027725219726,AE100
110,PAR3,RandomForest,0.7307245033495033,0.0401289548258297,0.6603322849932052,7.303686275482177,AE100
111,PAR3,Boosting,0.7309193376068376,0.0569735506949352,0.6919078237235489,4.748029651641846,AE100
112,PAR3,KNN,0.6882007103257104,0.037578059953108,0.6461052222869346,0.308549222946167,AE100
113,PAR3,LogisticRegression,0.7568698458073458,0.0434737165196291,0.7079825276645311,0.6289812755584717,AE100
114,PAR3,SVM,0.7554112165049663,0.0467949837218336,0.6828570762958648,0.5238780307769776,AE100
115,HIV,RandomForest,0.6931525069514549,0.0691537479560254,0.8371976788265826,6.255320644378662,AE100
116,HIV,Boosting,0.7403439420505464,0.0583391670572559,0.8481213075554777,3.150909671783447,AE100
117,HIV,KNN,0.6763933018082637,0.0679298206827787,0.832626250255154,0.2603384876251221,AE100
118,HIV,LogisticRegression,0.7404487894727521,0.0869838036268336,0.8080989123144665,0.6074568462371827,AE100
119,HIV,SVM,0.6840132476134814,0.081225045769992,0.8354755781063191,0.45686279296875,AE100
120,CDI,RandomForest,0.8600915483152326,0.0467500312048959,0.7723529411764707,6.162609949111938,AE100
121,CDI,Boosting,0.8604497354497355,0.0485564143492889,0.7939750445632798,3.0677714443206785,AE100
122,CDI,KNN,0.8443850698174005,0.0394024668654813,0.7585204991087344,0.2550983905792236,AE100
123,CDI,LogisticRegression,0.8878030393443926,0.0434358964318543,0.813939393939394,0.3063884735107421,AE100
124,CDI,SVM,0.863530552571906,0.0546197006497614,0.7674509803921569,0.3980896186828613,AE100
125,OB,RandomForest,0.8132080419580422,0.0786629606833412,0.8057268170426066,6.014195327758789,AE100
126,OB,Boosting,0.8351689976689977,0.0909075966645472,0.8326942355889725,2.8660455322265626,AE100
127,OB,KNN,0.8461159673659674,0.0572555936631183,0.800764411027569,0.241854600906372,AE100
128,OB,LogisticRegression,0.906013986013986,0.0571708664297922,0.8911152882205513,0.2448153114318847,AE100
129,OB,SVM,0.9043648018648018,0.0583568348132313,0.8583458646616541,0.3924083423614501,AE100
130,CIR,RandomForest,0.7399878787878786,0.1258089702939656,0.7127843137254902,5.051129093170166,AE100
131,CIR,Boosting,0.6493333333333333,0.1264844854868395,0.6426666666666666,2.2083377170562746,AE100
132,CIR,KNN,0.6482545454545455,0.1638702319803475,0.6680784313725491,0.1908436679840087,AE100
133,CIR,LogisticRegression,0.6602181818181819,0.1442264192801217,0.7065098039215685,0.192083683013916,AE100
134,CIR,SVM,0.7603151515151516,0.1602282229071331,0.6737254901960784,0.1761999130249023,AE100
135,IBD1,RandomForest,0.6834945054945055,0.1375906222319251,0.7385414516683866,5.085581130981446,AE100
136,IBD1,Boosting,0.7233406593406595,0.1246258615283011,0.7230615755073958,2.2378640174865723,AE100
137,IBD1,KNN,0.7240000000000001,0.0963901924188437,0.7385276917784658,0.1872426891326904,AE100
138,IBD1,LogisticRegression,0.8077142857142857,0.1277666633014159,0.8146818025455798,0.1913634967803955,AE100
139,IBD1,SVM,0.7659120879120879,0.1238526846762292,0.7496525627794978,0.1865621185302734,AE100
140,IBD2,RandomForest,0.6385177045177045,0.1225206834265866,0.6265546772068511,5.193774452209473,AE100
141,IBD2,Boosting,0.6826251526251527,0.0922685279760829,0.6595652173913044,2.3650527381896973,AE100
142,IBD2,KNN,0.5766678876678877,0.0928193912658118,0.5844532279314888,0.1972850799560546,AE100
143,IBD2,LogisticRegression,0.6196507936507937,0.0898828176197906,0.5768840579710145,0.2122883033752441,AE100
144,IBD2,SVM,0.6333675213675214,0.1136074483420175,0.5909749670619237,0.2024457454681396,AE100
145,MHE,RandomForest,0.7295151515151516,0.1104065448346809,0.6404705882352941,5.0203688526153565,AE100
146,MHE,Boosting,0.6377939393939394,0.1158024193640984,0.6367058823529412,2.2054566860198976,AE100
147,MHE,KNN,0.5707272727272727,0.1358357729335248,0.4268235294117646,0.1860425472259521,AE100
148,MHE,LogisticRegression,0.6883878787878789,0.1279324523331092,0.6680784313725491,0.1937642383575439,AE100
149,MHE,SVM,0.7612121212121212,0.1246999999631807,0.6600784313725491,0.1806006431579589,AE100
150,ART,RandomForest,0.5788322440087146,0.1279067497187533,0.7547430830039525,5.163515291213989,AE100
151,ART,Boosting,0.6117429193899782,0.1376094118026753,0.713695652173913,2.329564638137817,AE100
152,ART,KNN,0.5941525054466231,0.1187351071067297,0.7475494071146244,0.1968848419189453,AE100
153,ART,LogisticRegression,0.6098344226579521,0.0991337714150402,0.708399209486166,0.2073269748687744,AE100
154,ART,SVM,0.5334901960784313,0.1461522287471258,0.74399209486166,0.2065664672851562,AE100
155,CRC1,RandomForest,0.6501644229892795,0.0497936662265703,0.6020579878311837,6.888464384078979,VAE
156,CRC1,Boosting,0.6194139093975025,0.0436235474991085,0.5929901157588933,3.6100968647003175,VAE
157,CRC1,KNN,0.6338794584323706,0.0459750814492592,0.6020119562976705,0.2902171993255615,VAE
158,CRC1,LogisticRegression,0.6583781998695862,0.0431211458241582,0.6249109228196119,0.2527125549316406,VAE
159,CRC1,SVM,0.6704778331685632,0.0486907038046891,0.6241244764072451,0.4270116710662842,VAE
165,CRC2,RandomForest,0.6788888888888889,0.1037490280943754,0.6372727272727272,5.192429418563843,VAE
166,CRC2,Boosting,0.6171414141414142,0.0956073897894338,0.6076363636363636,1.8761625480651856,VAE
167,CRC2,KNN,0.6550151515151516,0.1162103516562012,0.6061818181818182,0.1874922466278076,VAE
168,CRC2,LogisticRegression,0.7188484848484847,0.1002933377476878,0.6392727272727273,0.1768941879272461,VAE
169,CRC2,SVM,0.662070707070707,0.1505184218858524,0.5818181818181819,0.173307933807373,VAE
170,CD1,RandomForest,0.6300950854700855,0.0759086535736108,0.6014139755519065,5.293613739013672,VAE
171,CD1,Boosting,0.6078247863247863,0.0904302874923916,0.5787812442984857,2.039258918762207,VAE
172,CD1,KNN,0.5338669871794872,0.0755298044181571,0.5273727422003285,0.1882151126861572,VAE
173,CD1,LogisticRegression,0.7276602564102563,0.0630961071370199,0.698978288633461,0.1875191783905029,VAE
174,CD1,SVM,0.6932537393162391,0.071100476683538,0.6773234811165844,0.2071079635620117,VAE
175,CD2,RandomForest,0.8305173189383716,0.0467909570605644,0.7618829423264909,5.447192316055298,VAE
176,CD2,Boosting,0.7997789345157765,0.0470349356390496,0.7483174486803518,1.9452120494842529,VAE
177,CD2,KNN,0.771010217852323,0.0521426916275432,0.70202834799609,0.1954276466369628,VAE
178,CD2,LogisticRegression,0.8568536726431464,0.0380413643761002,0.787964320625611,0.1965703010559082,VAE
179,CD2,SVM,0.8457181415076152,0.0437212250505484,0.7500818670576735,0.2040917110443115,VAE
180,PAR1,RandomForest,0.6600253968253967,0.110899482725308,0.6278095238095238,5.3927645778656,VAE
181,PAR1,Boosting,0.5610612244897959,0.1145406477089306,0.5458095238095237,2.085810298919678,VAE
182,PAR1,KNN,0.5194281179138323,0.1240210499455338,0.5300952380952381,0.1892561244964599,VAE
183,PAR1,LogisticRegression,0.6340861678004535,0.0847699157491123,0.5784761904761904,0.232754898071289,VAE
184,PAR1,SVM,0.3965823129251701,0.1920935130911774,0.6423809523809524,0.1989090538024902,VAE
185,PAR2,RandomForest,0.7187919359321797,0.0531185515831186,0.6604687790991567,6.167851991653443,VAE
186,PAR2,Boosting,0.7038191230630254,0.0560405940299538,0.6576169952377152,2.778139009475708,VAE
187,PAR2,KNN,0.6871796087832673,0.0685104761143046,0.6451116077367175,0.2398275756835937,VAE
188,PAR2,LogisticRegression,0.7196750052115906,0.0618817363732481,0.6467531327320616,0.2095957088470459,VAE
189,PAR2,SVM,0.7354315891876868,0.0588185888064657,0.6036275840051081,0.3213896179199219,VAE
190,PAR3,RandomForest,0.7218722099503349,0.0529332732097234,0.6697634634051641,6.936789026260376,VAE
191,PAR3,Boosting,0.7438320195195195,0.0411458947119465,0.7097185789167152,3.500598926544189,VAE
192,PAR3,KNN,0.6742107083044583,0.0594080570828427,0.6587318967190836,0.2975458240509033,VAE
193,PAR3,LogisticRegression,0.6973088112150613,0.0363085594359003,0.6653948359541836,0.2840461158752441,VAE
194,PAR3,SVM,0.7021200695888197,0.0431655693169719,0.6504263249854398,0.4540869045257568,VAE
195,HIV,RandomForest,0.667470910153552,0.075101607940351,0.8366262502551539,6.142275981903076,VAE
196,HIV,Boosting,0.6382452225351115,0.0886927198241881,0.8195139532849269,2.65518949508667,VAE
197,HIV,KNN,0.6430934417228982,0.0822239749610745,0.8349282944041058,0.2412706661224365,VAE
198,HIV,LogisticRegression,0.609156970051184,0.0951548033983102,0.7913701338465576,0.2631260013580322,VAE
199,HIV,SVM,0.5814907107309213,0.0967744401614054,0.7931241944420145,0.3710592269897461,VAE
200,CDI,RandomForest,0.8450620599116838,0.0529632300859847,0.7638502673796791,6.207366275787353,VAE
201,CDI,Boosting,0.8254500338146955,0.0479475275575058,0.7715151515151516,2.554789218902588,VAE
202,CDI,KNN,0.816385283645622,0.0467311570598638,0.7472549019607843,0.2337167739868164,VAE
203,CDI,LogisticRegression,0.8617043103791224,0.0480746773347163,0.797379679144385,0.2239469528198242,VAE
204,CDI,SVM,0.8483162022118789,0.0601508728233302,0.7440641711229945,0.3384224224090576,VAE
205,OB,RandomForest,0.8057575757575757,0.0614373631502202,0.7958020050125313,6.557808237075806,VAE
206,OB,Boosting,0.8012237762237763,0.0728640414830865,0.8185087719298246,2.2715595054626463,VAE
207,OB,KNN,0.771107226107226,0.073688973294222,0.7964160401002506,0.2216587829589843,VAE
208,OB,LogisticRegression,0.8670804195804197,0.0655212901170215,0.8285338345864662,0.250062084197998,VAE
209,OB,SVM,0.853974358974359,0.0719401135842362,0.8370551378446116,0.3113521289825439,VAE
210,CIR,RandomForest,0.7651151515151514,0.082960480263696,0.703843137254902,5.1681428718566895,VAE
211,CIR,Boosting,0.7389818181818181,0.1162792269607496,0.6715294117647059,1.723703374862671,VAE
212,CIR,KNN,0.5920727272727272,0.1432866136940637,0.6680784313725491,0.1820743370056152,VAE
213,CIR,LogisticRegression,0.5233454545454546,0.1567247059716228,0.6399999999999999,0.1832123661041259,VAE
214,CIR,SVM,0.6737454545454545,0.1235026870922583,0.6453333333333333,0.1630118083953857,VAE
215,IBD1,RandomForest,0.6968791208791209,0.1323434400978756,0.7542552459580324,5.116693725585938,VAE
216,IBD1,Boosting,0.6976483516483516,0.1074626975886171,0.7090608875129,1.7551414394378662,VAE
217,IBD1,KNN,0.6398241758241757,0.1187060790207218,0.734110767113863,0.1812217617034912,VAE
218,IBD1,LogisticRegression,0.7148131868131867,0.1295612765494127,0.7301066391468869,0.1821900367736816,VAE
219,IBD1,SVM,0.684989010989011,0.1128321253716322,0.7299002407980737,0.1697071647644042,VAE
220,IBD2,RandomForest,0.6621294261294262,0.1215233614986629,0.6510144927536231,5.253256301879883,VAE
221,IBD2,Boosting,0.5874993894993895,0.106996156946228,0.5821739130434783,1.8631375694274903,VAE
222,IBD2,KNN,0.6015665445665446,0.1084640877578702,0.5963768115942029,0.1840564441680908,VAE
223,IBD2,LogisticRegression,0.6511501831501831,0.1155536224766759,0.6220816864295124,0.1891356468200683,VAE
224,IBD2,SVM,0.6367032967032967,0.1109231097443848,0.6119565217391305,0.1779572677612304,VAE
225,MHE,RandomForest,0.7222787878787877,0.116600173731574,0.7414901960784313,5.134404582977295,VAE
226,MHE,Boosting,0.6364363636363637,0.1374364073330137,0.6417254901960784,1.7211040782928466,VAE
227,MHE,KNN,0.7697575757575756,0.1192604083315524,0.4141176470588235,0.1832338333129883,VAE
228,MHE,LogisticRegression,0.6770909090909091,0.1243169621198453,0.6334117647058823,0.1856223011016845,VAE
229,MHE,SVM,0.7916000000000001,0.1160548782509387,0.6683921568627451,0.1638770771026611,VAE
230,ART,RandomForest,0.5349760348583878,0.1017273442147234,0.7512648221343875,5.194483146667481,VAE
231,ART,Boosting,0.4740740740740741,0.1160308699921672,0.6552766798418972,1.8201065921783448,VAE
232,ART,KNN,0.5459978213507626,0.1278531558642609,0.7456521739130434,0.1828948497772216,VAE
233,ART,LogisticRegression,0.5590108932461874,0.1128569725645057,0.7031027667984191,0.1839249992370605,VAE
234,ART,SVM,0.4926579520697167,0.1515029202166763,0.6697233201581028,0.1829813575744628,VAE
235,CRC2,RandomForest,0.7038451178451178,0.0983589535196827,0.6585714285714286,,Relief50
236,CRC2,Boosting,0.6225185185185186,0.0997512724844949,0.601047619047619,,Relief50
237,CRC2,KNN,0.7377845117845117,0.083816286893686,0.5902857142857143,,Relief50
238,CRC2,LogisticRegression,0.724936026936027,0.0806652964119855,0.6826666666666666,,Relief50
239,CRC2,SVM,0.7559057239057239,0.0840799856067974,0.6883809523809523,,Relief50
245,CRC1,RandomForest,0.6950997314598627,0.0507501494931295,0.6546938775510205,,Relief50
246,CRC1,Boosting,0.6692288691164819,0.0494495868371459,0.6289795918367347,,Relief50
247,CRC1,KNN,0.634931406575377,0.0498590604811336,0.5918367346938775,,Relief50
248,CRC1,LogisticRegression,0.6830469910182789,0.0525399864018837,0.6399999999999999,,Relief50
249,CRC1,SVM,0.6610151553396016,0.0539933982147313,0.6146938775510203,,Relief50
250,CD1,RandomForest,0.7487211538461538,0.0859642548603771,0.667142857142857,,Relief50
251,CD1,Boosting,0.7071362179487178,0.0825473950449464,0.6585714285714285,,Relief50
252,CD1,KNN,0.7112948717948717,0.0908008124812498,0.6014285714285714,,Relief50
253,CD1,LogisticRegression,0.7423942307692308,0.0796126488546853,0.6742857142857143,,Relief50
254,CD1,SVM,0.7619022435897436,0.0939336383007782,0.6828571428571428,,Relief50
255,CD2,RandomForest,0.7795732922048711,0.0604496793041935,0.69625,,Relief50
256,CD2,Boosting,0.7784525416104363,0.0612801051424946,0.6975,,Relief50
257,CD2,KNN,0.7620779512884777,0.0522870729567455,0.69125,,Relief50
258,CD2,LogisticRegression,0.8154385964912281,0.056720793263257,0.72875,,Relief50
259,CD2,SVM,0.7977488593278068,0.0831693855143591,0.7075,,Relief50
260,PAR1,RandomForest,0.666120634920635,0.0803567891663782,0.6077701149425286,,Relief50
261,PAR1,Boosting,0.6489904761904762,0.0619802044162567,0.608183908045977,,Relief50
262,PAR1,KNN,0.6341523809523809,0.0877755753907235,0.5781149425287356,,Relief50
263,PAR1,LogisticRegression,0.6888,0.0827413175726666,0.6103908045977012,,Relief50
264,PAR1,SVM,0.5760761904761904,0.1594119422655049,0.5921379310344828,,Relief50
265,PAR2,RandomForest,0.7505887707595025,0.0493878596316725,0.6918588873812754,,Relief50
266,PAR2,Boosting,0.7116551316795219,0.0539883313678092,0.6672455902306649,,Relief50
267,PAR2,KNN,0.6940283857966785,0.070429873916418,0.609742198100407,,Relief50
268,PAR2,LogisticRegression,0.6754132617608228,0.0722160136611547,0.6372591587516961,,Relief50
269,PAR2,SVM,0.6767125634076854,0.0668439524287131,0.6180370872908186,,Relief50
270,PAR3,RandomForest,0.7357125202125202,0.0464847527416207,0.6796505532906231,,Relief50
271,PAR3,Boosting,0.7152969507969508,0.040521726944867,0.6734071054164239,,Relief50
272,PAR3,KNN,0.6890631785631786,0.0593934286075449,0.6536594835954184,,Relief50
273,PAR3,LogisticRegression,0.7081289847539847,0.0563033023691092,0.6698000388274123,,Relief50
274,PAR3,SVM,0.7120730105105106,0.0500317473576634,0.6532052028732285,,Relief50
275,HIV,RandomForest,0.682192453465101,0.0772670690451104,0.8320000000000001,,Relief50
276,HIV,Boosting,0.6619651364610454,0.0716375008959502,0.8188571428571427,,Relief50
277,HIV,KNN,0.6591107450897047,0.0813672766265845,0.8297142857142857,,Relief50
278,HIV,LogisticRegression,0.6986796663301631,0.0687840359535592,0.8274285714285713,,Relief50
279,HIV,SVM,0.6420724191063174,0.0878278130165693,0.8285714285714286,,Relief50
280,OB,RandomForest,0.7632371794871795,0.0748031866025278,0.7964536340852131,,Relief50
281,OB,Boosting,0.7776748251748251,0.0834897902880692,0.7999498746867166,,Relief50
282,OB,KNN,0.7168793706293707,0.0895971220615314,0.7858145363408521,,Relief50
283,OB,LogisticRegression,0.7816550116550115,0.074271470552407,0.8006892230576441,,Relief50
284,OB,SVM,0.8065122377622377,0.0732758980539711,0.816328320802005,,Relief50
285,CDI,RandomForest,0.8985830648048693,0.0287126245000928,0.8369095697980685,,Relief50
286,CDI,Boosting,0.904908401957274,0.0255522828830802,0.8494117647058824,,Relief50
287,CDI,KNN,0.8597625014918248,0.0441027860984386,0.7917383669885865,,Relief50
288,CDI,LogisticRegression,0.9123099415204678,0.0270059343713489,0.8536259877085164,,Relief50
289,CDI,SVM,0.8944644348967656,0.0373570485949985,0.7857067603160667,,Relief50
290,CIR,RandomForest,0.7732969696969697,0.1155972019323226,0.759,,Relief50
291,CIR,Boosting,0.7131878787878787,0.1106691267276107,0.7245,,Relief50
292,CIR,KNN,0.6340545454545454,0.1159504523548122,0.6726666666666666,,Relief50
293,CIR,LogisticRegression,0.747909090909091,0.1440336660982319,0.7146666666666667,,Relief50
294,CIR,SVM,0.778339393939394,0.1233469315711069,0.7091666666666667,,Relief50
295,IBD1,RandomForest,0.7873021978021978,0.0963857492343987,0.7894736842105263,,Relief50
296,IBD1,Boosting,0.7623846153846153,0.0954047720131635,0.7697076023391811,,Relief50
297,IBD1,KNN,0.7145659340659339,0.1217469812204802,0.7451461988304093,,Relief50
298,IBD1,LogisticRegression,0.8065274725274726,0.095074738458794,0.7734502923976607,,Relief50
299,IBD1,SVM,0.7542747252747253,0.1118395513912852,0.7451461988304093,,Relief50
300,IBD2,RandomForest,0.6386080586080586,0.1086150968103178,0.6212648221343873,,Relief50
301,IBD2,Boosting,0.5894554334554335,0.1274846193957035,0.5743083003952569,,Relief50
302,IBD2,KNN,0.6678241758241757,0.1016890376505095,0.589407114624506,,Relief50
303,IBD2,LogisticRegression,0.6647081807081807,0.0962103931561844,0.628300395256917,,Relief50
304,IBD2,SVM,0.7040634920634921,0.1114876980116597,0.6420553359683794,,Relief50
305,MHE,RandomForest,0.7585636363636364,0.1076908229688064,0.6891666666666666,,Relief50
306,MHE,Boosting,0.7476181818181817,0.1370783259235993,0.6711666666666667,,Relief50
307,MHE,KNN,0.4356848484848485,0.1572324530671726,0.3691666666666667,,Relief50
308,MHE,LogisticRegression,0.4565939393939394,0.1584809497173845,0.5236666666666667,,Relief50
309,MHE,SVM,0.4603272727272727,0.1586870584391486,0.503,,Relief50
310,ART,RandomForest,0.6123006535947711,0.1199748247047932,0.7211067193675891,,Relief50
311,ART,Boosting,0.6022745098039216,0.1120722931765911,0.7248221343873519,,Relief50
312,ART,KNN,0.5247450980392157,0.1149549841594548,0.752806324110672,,Relief50
313,ART,LogisticRegression,0.6580915032679739,0.1320154425223691,0.7488537549407116,,Relief50
314,ART,SVM,0.6144575163398692,0.1347473806558696,0.7472727272727273,,Relief50
315,CRC2,RandomForest,0.6974781144781145,0.1075110338902212,0.6528571428571429,17.64463053703308,Relief100
316,CRC2,Boosting,0.6284983164983164,0.0996602456534532,0.6130476190476191,0.6424147987365723,Relief100
317,CRC2,KNN,0.7417205387205387,0.0907530987380741,0.5765714285714286,0.3672991752624511,Relief100
318,CRC2,LogisticRegression,0.7452457912457912,0.0948014496434168,0.676952380952381,0.460308837890625,Relief100
319,CRC2,SVM,0.75216835016835,0.1310085937676953,0.6650476190476191,0.2985771369934082,Relief100
325,CRC1,RandomForest,0.6900445895823255,0.0517872006303446,0.6624489795918368,3705.293439235688,Relief100
326,CRC1,Boosting,0.6716590171290744,0.0501622710197037,0.6232653061224489,5.736732730865478,Relief100
327,CRC1,KNN,0.6336806791330992,0.0449896141557264,0.5938775510204082,3.033659601211548,Relief100
328,CRC1,LogisticRegression,0.684867868436367,0.0575795469533593,0.6416326530612245,3.7813876247406006,Relief100
329,CRC1,SVM,0.6660651262419104,0.0509328700535696,0.6077551020408164,2.500551824569702,Relief100
330,CD1,RandomForest,0.7487516025641026,0.0859151031570403,0.6771428571428573,144.13304956436158,Relief100
331,CD1,Boosting,0.7132692307692308,0.075698845241788,0.6685714285714285,1.5042043018341065,Relief100
332,CD1,KNN,0.7121955128205127,0.0979350308275355,0.6057142857142856,1.3046853256225586,Relief100
333,CD1,LogisticRegression,0.7445416666666667,0.0784593791599975,0.6671428571428573,1.6379114151000975,Relief100
334,CD1,SVM,0.7638589743589743,0.0936742639513354,0.66,1.0631634140014647,Relief100
335,CD2,RandomForest,0.7789447978921663,0.0660033226451811,0.705,172.79132382392882,Relief100
336,CD2,Boosting,0.781445922498554,0.0591457746099568,0.705,1.5998547744750975,Relief100
337,CD2,KNN,0.7615738063106485,0.0549933963576619,0.665,1.320331983566284,Relief100
338,CD2,LogisticRegression,0.818356789409421,0.0568302902446078,0.745,1.6459185886383056,Relief100
